,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,training_time,checkpoint_size,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
63,63,63_0,COMPLETED,BoTorch,GenerationStep_1,10.66635513305664,1819.25390625,10.825491905212402,2305.066650390625,1.7123034755388895,1.6922523260116578,302.0210876464844,0.5384929180145264,0.16923421621322632,0.5396301746368408,303.9988708496094,0.5093559622764587,0.5236933827400208,30160.0,3.8570194443066916,377459.0,0.1691618114709854,0.0,0.0,0.13322289105665433,104,104,104,0.0006153949046795301,0.32233425987532754,0.99999999,0.0,swish
64,64,64_0,COMPLETED,BoTorch,GenerationStep_1,10.758438110351562,1835.3114013671875,10.911197662353516,2323.363037109375,1.787458356221517,1.7090583364168803,316.34796142578125,0.5514989495277405,0.1733151376247406,0.5526875257492065,317.4188232421875,0.5208654403686523,0.5356031656265259,29172.0,3.866253630320231,365619.0,0.17295010387897491,6.148234134114779e-14,5.752210851112826e-14,0.35520634537589196,102,102,102,0.000641252091853332,0.3931973547275883,0.99999999,8.561216377637621e-15,swish
65,65,65_0,COMPLETED,BoTorch,GenerationStep_1,10.445650100708008,1781.3782958984375,10.5885648727417,2254.681884765625,1.7040523807207744,1.715271778901418,305.7585754394531,0.5417569279670715,0.1701900064945221,0.5429345965385437,307.4036560058594,0.511925995349884,0.5264344215393066,65865.0,3.867522927125295,808179.0,0.16996945440769196,2.5887797068734737e-17,0.002846833022350987,0.034913822688126414,297,104,104,0.000660810980974437,0.2389941908271529,0.9999999899999998,2.509003934481908e-15,swish
66,66,66_0,COMPLETED,BoTorch,GenerationStep_1,11.575040817260742,1977.6068115234375,11.653129577636719,2481.18359375,1.7124629934628806,1.7087852994600932,335.60650634765625,0.5719913840293884,0.17984327673912048,0.5729711651802063,336.4888916015625,0.5389150381088257,0.5533515214920044,116152.0,3.854195209344228,1413363.0,0.17849919199943542,2.0297680434037228e-13,4.094680322930956e-13,5.1172799446414347e-14,231,231,190,0.00033017041499176325,0.34289336088095607,0.9999999899998134,0.1251113804212535,relu
67,67,67_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,,,,,,,1.0,0.0,6.753179956059658e-14,300,300,199,6.769112882224784e-05,0.99999999,0.10000000000012296,2.170450442278229e-13,relu
68,68,68_0,COMPLETED,BoTorch,GenerationStep_1,9.529572486877441,1626.82666015625,9.729913711547852,2071.973876953125,1.7073657711346943,1.7237197637557984,274.48895263671875,0.5086802840232849,0.16017930209636688,0.5106891989707947,280.3355407714844,0.48763081431388855,0.5011692643165588,30372.0,3.8732192556063336,380275.0,0.1618095487356186,7.257993835296639e-14,2.2048507095251736e-12,2.9445557252828414e-14,112,100,100,0.0005733019412463001,0.10000000000006022,0.999999989999949,7.036213917548142e-14,relu
69,69,69_0,COMPLETED,BoTorch,GenerationStep_1,9.714274406433105,1656.8670654296875,9.92059326171875,2112.460205078125,1.7084849317868551,1.702008104324341,286.2984313964844,0.5197038054466248,0.16361013054847717,0.5217025279998779,291.5954895019531,0.49673229455947876,0.5107894539833069,62968.0,3.8522724707921348,773299.0,0.16492588818073273,0.0,0.0,0.42870395020628865,284,103,103,0.0007121419400665942,0.20700314135970174,0.8021390409053564,0.0,relu
70,70,70_0,COMPLETED,BoTorch,GenerationStep_1,11.143708229064941,1899.1719970703125,11.538381576538086,2456.8828125,1.7026429255803426,1.719589368502299,293.4590759277344,0.5209349989891052,0.16572177410125732,0.5247381329536438,305.32330322265625,0.5082061886787415,0.5227043032646179,37599.0,3.869346638520559,467443.0,0.1696639209985733,0.06074750711919793,0.7330233793113784,0.638799827245332,291,42,42,0.0014352987201967406,0.3566495133078891,0.9999999899995253,0.0,leaky_relu
71,71,71_0,COMPLETED,BoTorch,GenerationStep_1,11.581027030944824,1973.0399169921875,12.080296516418457,2572.050048828125,1.7160410245259603,1.7298057635625204,322.9504699707031,0.54364413022995,0.17363545298576355,0.548477053642273,339.16375732421875,0.534332811832428,0.5494274497032166,35322.0,3.875579301516215,440179.0,0.17871131002902985,0.1039745947420471,0.4714946419162799,0.10884614741194307,300,33,33,0.001754184920827666,0.40936583069072474,0.9999999899666644,2.254106250113673e-11,relu
72,72,72_0,COMPLETED,BoTorch,GenerationStep_1,30.732324600219727,5230.5322265625,31.9143009185791,6794.35546875,1.7143375674883525,1.7073269367218018,2084.909423828125,1.3745721578598022,0.44354480504989624,1.395602822303772,2191.765625,1.3636524677276611,1.4053031206130981,49303.0,3.8851614117622377,607795.0,0.45765578746795654,0.9165429149490107,0.0,0.9915870112103226,278,92,13,0.07393094206600323,0.1,0.99999999,0.6210569324331021,leaky_relu
73,73,73_0,COMPLETED,BoTorch,GenerationStep_1,25.861236572265625,4412.9208984375,26.83135414123535,5712.779296875,1.702863887945811,1.7107487718264263,1267.357177734375,1.0767018795013428,0.3459935188293457,1.088325023651123,1329.0616455078125,1.061700701713562,1.090254306793213,39092.0,3.87312136888504,485299.0,0.3550978899002075,0.0,0.9999999999999998,0.06411033595634251,300,43,43,0.0016092478182673502,0.3002793272555866,0.8511735050049449,2.482966952607088e-16,leaky_relu
74,74,74_0,COMPLETED,BoTorch,GenerationStep_1,10.599754333496094,1807.92529296875,10.793526649475098,2298.0791015625,1.7067185282707213,1.703455626964569,275.6861877441406,0.5122461915016174,0.16171930730342865,0.5143016576766968,278.5812072753906,0.48733609914779663,0.5010110139846802,31032.0,3.8862732370694477,387891.0,0.1621110439300537,2.666321277580163e-15,8.512089466474876e-14,0.7773085266749754,107,105,105,0.0007663728358173182,0.10000000000000316,0.9999999899999963,2.3223298352788736e-14,swish
75,75,75_0,COMPLETED,BoTorch,GenerationStep_1,10.630234718322754,1813.3089599609375,10.800580978393555,2299.84912109375,1.7124982118606566,1.6974673350652059,285.92645263671875,0.524326503276825,0.16494803130626678,0.5255443453788757,288.42584228515625,0.4970320165157318,0.5105299353599548,58812.0,3.9327474077542623,723571.0,0.1650146096944809,1.2827131200258878e-16,0.2110812210732633,0.7330777488652651,277,97,97,0.0007370948670984705,0.10000000000000067,0.9999999899999997,6.218672729536924e-15,swish
76,76,76_0,COMPLETED,BoTorch,GenerationStep_1,11.04416275024414,1883.793212890625,11.274353981018066,2400.605712890625,1.7219007849693297,1.7296799778938294,284.04095458984375,0.5217362642288208,0.16462387144565582,0.5234816670417786,288.32232666015625,0.4974922835826874,0.510915994644165,28880.0,3.8571154753367107,361779.0,0.16534487903118134,1.815759820080616e-13,0.2983572126604724,0.731754792771091,114,94,94,0.0006980395553838212,0.10000000000001143,0.9999999899981914,0.0,swish
77,77,77_0,COMPLETED,BoTorch,GenerationStep_1,11.645094871520996,1987.18798828125,11.893181800842285,2532.4951171875,1.7137991627057394,1.7072299281756083,300.3116760253906,0.5353391170501709,0.16944599151611328,0.5376409888267517,306.90087890625,0.5130760073661804,0.5269337892532349,26088.0,3.904989119370778,327987.0,0.17072688043117523,3.199054786981999e-15,0.6419961160064084,0.7319231427470703,103,91,91,0.0007298088338923213,0.10000000000000875,0.9999999899999977,2.0704962783072518e-14,swish
78,78,78_0,COMPLETED,BoTorch,GenerationStep_1,11.2479887008667,1919.6588134765625,11.468387603759766,2442.0869140625,1.722981592019399,1.7236437638600668,293.00830078125,0.5303276181221008,0.16725267469882965,0.5318415760993958,296.5433654785156,0.5047797560691833,0.5183721780776978,24563.0,3.920793573061625,309875.0,0.16776323318481445,0.0,0.5228409132071594,0.7311693262783576,99,88,88,0.0007110755052312303,0.1,0.99999999,0.0,swish
79,79,79_0,COMPLETED,BoTorch,GenerationStep_1,20.233055114746094,3450.74658203125,21.169605255126953,4507.0126953125,1.709429915746053,1.7150540192921957,1033.053466796875,0.9563560485839844,0.3085717260837555,0.9698559045791626,1087.4222412109375,0.9512271285057068,0.9790467619895935,173898.0,3.890166699886322,2108083.0,0.31905677914619446,3.1504464357821075e-15,2.1177258971453993e-15,0.12377227549346967,300,300,198,9.69655022605657e-05,0.23694168131791787,0.9999999899999994,3.0901390401556876e-15,sigmoid
80,80,80_0,COMPLETED,BoTorch,GenerationStep_1,10.048190116882324,1715.005859375,10.271191596984863,2187.32080078125,1.6993042429288228,1.7210293769836427,287.16412353515625,0.5220212936401367,0.16426894068717957,0.5235748291015625,290.9587707519531,0.4967833459377289,0.5107423663139343,134815.0,3.883825973669688,1637811.0,0.1650284081697464,0.0,0.0,0.24352960776540122,254,254,195,0.00015186747215569147,0.17847735490885686,0.99999999,0.0,relu
81,81,81_0,COMPLETED,BoTorch,GenerationStep_1,11.095168113708496,1891.3677978515625,11.36604118347168,2420.19677734375,1.7090033292770386,1.708256975809733,286.015380859375,0.5225222110748291,0.1649499088525772,0.5243000984191895,291.911865234375,0.5001522898674011,0.5137683749198914,39435.0,3.8957170327504476,489203.0,0.16633430123329163,0.0,0.4594532415540879,0.7170548387051354,187,88,88,0.0006690412294552331,0.1,0.99999999,0.0,swish
82,82,82_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,,,,,,,0.1302454243355192,0.9072717583650293,0.9999999999992722,297,193,19,0.9015664699398133,0.999999989969337,0.5334364743980797,0.7378847125475632,relu
83,83,83_0,COMPLETED,BoTorch,GenerationStep_1,11.77082633972168,2008.17333984375,12.034215927124023,2562.57666015625,1.7174709479014079,1.7033985296885172,306.42181396484375,0.5397241711616516,0.17084480822086334,0.5421098470687866,313.9193420410156,0.5184590220451355,0.53242427110672,23536.0,3.8550464789072674,297459.0,0.17251670360565186,0.0,0.6348490685157544,0.7094658826959722,101,83,83,0.0006753037996113485,0.1,0.99999999,0.0,swish
84,84,84_0,COMPLETED,BoTorch,GenerationStep_1,12.018637657165527,2050.9453125,12.263354301452637,2611.376220703125,1.7221352577209472,1.7105751077334086,315.6756591796875,0.5483715534210205,0.17343395948410034,0.5505326390266418,323.2810363769531,0.5265260934829712,0.5404329299926758,29232.0,3.867214604218801,366003.0,0.17503347992897034,0.0,0.8019991993296002,0.7028789599691834,147,77,77,0.0006886206597857865,0.1,0.99999999,0.0,swish
85,85,85_0,COMPLETED,BoTorch,GenerationStep_1,25.868017196655273,4413.3193359375,26.849279403686523,5716.4873046875,1.6832616051038107,1.7048526366551717,1290.0789794921875,1.0845695734024048,0.3487384617328644,1.096840739250183,1353.8739013671875,1.0707557201385498,1.0999739170074463,37790.0,3.889696443080902,469619.0,0.3582966923713684,0.0,0.9999999999999892,0.6828500201117625,208,74,74,0.0005957534077987741,0.1,0.99999999,0.0,swish
86,86,86_0,COMPLETED,BoTorch,GenerationStep_1,26.688888549804688,4545.18212890625,27.748035430908203,5907.3095703125,1.7086921811103821,1.7137758413950601,1590.9354248046875,1.1944104433059692,0.385496586561203,1.2121232748031616,1675.41748046875,1.1875346899032593,1.2231813669204712,68387.0,3.873891520500183,838195.0,0.3985600173473358,5.402200300790564e-15,0.6940559413983577,0.9999999999999974,300,118,73,0.00517263811377364,0.6348077663119946,0.9999999899999988,1.2484299919427456e-14,swish
87,87,87_0,COMPLETED,BoTorch,GenerationStep_1,12.045416831970215,2058.72265625,12.259613037109375,2610.330078125,1.7001140594482422,1.7197452823321024,321.67547607421875,0.5571759939193726,0.17614439129829407,0.5591897368431091,327.882080078125,0.5315698385238647,0.5453616380691528,61430.0,3.889501516024272,754483.0,0.1763494908809662,0.0,0.6798775505104081,0.0,300,94,94,0.0006015376969213157,0.1,0.1,0.10416798720701989,relu
88,88,88_0,COMPLETED,BoTorch,GenerationStep_1,12.57811450958252,2146.822265625,12.901108741760254,2746.86181640625,1.7528073112169902,1.7590386748313904,341.2919006347656,0.5694584250450134,0.1805543303489685,0.572311520576477,352.4498291015625,0.5495496988296509,0.5641201734542847,25576.0,4.066702850659689,322035.0,0.18280360102653503,6.224040828245326e-14,0.6868726501167552,0.6938239900541874,131,73,73,0.0003607884543055806,0.10000000000008767,0.9204755973198603,2.9336305639443853e-14,swish
89,89,89_0,COMPLETED,BoTorch,GenerationStep_1,10.615727424621582,1811.2362060546875,10.995341300964355,2341.351318359375,1.7330416440963745,1.740471565723419,270.9278259277344,0.5016960501670837,0.1595831662416458,0.5051312446594238,281.6149597167969,0.488490492105484,0.5020039081573486,46806.0,4.092881464958191,578227.0,0.16295094788074493,0.0,0.7215951010409599,3.58603405919038e-16,300,62,62,0.0017926768410032265,0.10000000000000733,0.9999999899999993,3.5833840573870074e-15,leaky_relu
90,90,90_0,COMPLETED,BoTorch,GenerationStep_1,30.77593231201172,5237.53369140625,31.9835262298584,6809.02734375,1.7610390623410543,1.7194423953692117,2083.679443359375,1.374382495880127,0.4434926509857178,1.3954304456710815,2190.5087890625,1.3636339902877808,1.4052464962005615,75432.0,3.9818253676096598,923123.0,0.45762667059898376,0.0,0.3766789523865255,1.0,252,140,140,0.000611414714048089,0.10000000000073134,0.99999999,5.734005638063023e-15,relu
91,91,91_0,COMPLETED,BoTorch,GenerationStep_1,20.95663833618164,3571.237548828125,21.91212272644043,4665.05029296875,1.7318185051282247,1.7182818611462911,1098.1533203125,0.9860321879386902,0.3182626962661743,1.0006300210952759,1157.012939453125,0.9818457365036011,1.0112276077270508,11184.0,3.973131561279297,147699.0,0.3294645845890045,2.729913334867157e-16,0.4320240196015984,0.582258096971904,133,3,3,0.0017760452012648377,0.10000000000000028,0.5287168976267741,0.2914590214685813,swish
92,92,92_0,COMPLETED,BoTorch,GenerationStep_1,10.459890365600586,1784.8128662109375,10.710118293762207,2280.36767578125,1.736060122648875,1.720041553179423,278.24530029296875,0.5158949494361877,0.16288800537586212,0.5187263488769531,286.2035827636719,0.4973476529121399,0.5099290609359741,122712.0,3.9838176012039184,1492787.0,0.16474997997283936,6.583472146054483e-14,0.7286819539185072,0.576068781075365,240,227,214,0.0038056246342679555,0.10000000000186587,0.9999999899999896,7.177683732172121e-13,swish
93,93,93_0,COMPLETED,BoTorch,GenerationStep_1,13.085012435913086,2230.49560546875,13.646621704101562,2905.4658203125,1.7334900736808776,1.7299243489901224,403.380615234375,0.6044552326202393,0.19375307857990265,0.6108887195587158,422.160400390625,0.595356822013855,0.6125262379646301,79116.0,3.9868205626805624,967219.0,0.19941212236881256,0.0,0.7274244352821682,0.5974075140651554,291,187,6,0.002811653715320018,0.10000000000000038,0.9999999899999998,1.4656939555382994e-15,relu
94,94,94_0,COMPLETED,BoTorch,GenerationStep_1,11.585784912109375,1976.080810546875,11.878782272338867,2529.353271484375,1.7516526937484742,1.7308902263641357,301.59136962890625,0.5335842370986938,0.16936416923999786,0.536681592464447,308.3453369140625,0.513752818107605,0.5275570750236511,122596.0,4.017291422684988,1490995.0,0.17102831602096558,4.089673530933099e-15,0.7063557681839007,0.09520296374139721,281,205,205,0.003754365320982604,0.6424005725279189,0.10000000000000135,5.593482659154238e-15,leaky_relu
95,95,95_0,COMPLETED,BoTorch,GenerationStep_1,10.29310417175293,1755.260498046875,10.497601509094238,2235.58984375,1.737709645430247,1.7266538699467977,267.45880126953125,0.5032921433448792,0.15900573134422302,0.5055777430534363,272.28912353515625,0.48158934712409973,0.49489307403564453,96906.0,4.056195449829102,1181939.0,0.16009189188480377,2.1348510268962534e-16,0.7254311262702626,0.6010107676289412,246,182,176,0.0016026213593943938,0.10000000000000034,0.1000000000000003,1.5626758165360352e-15,leaky_relu
96,96,96_0,COMPLETED,BoTorch,GenerationStep_1,13.778485298156738,2349.7041015625,14.280228614807129,3040.623046875,1.7850677569707234,1.7925004561742146,430.7175598144531,0.6259955763816833,0.20046299695968628,0.6322851777076721,447.06927490234375,0.6129148602485657,0.6303004622459412,2780.0,4.045021863778432,45939.0,0.2049342393875122,6.807765499625362e-16,0.7260139640406339,0.5930824318384689,24,19,19,0.0016542948803908283,0.10000000000000059,0.10000000000000185,3.457744482450515e-15,leaky_relu
97,97,97_0,COMPLETED,BoTorch,GenerationStep_1,9.95495319366455,1697.7681884765625,10.193366050720215,2170.733154296875,1.7388150612513225,1.717217775185903,285.6168518066406,0.5185343623161316,0.16360709071159363,0.5210539102554321,291.192138671875,0.4980489909648895,0.5121869444847107,204600.0,4.107058799266815,2477619.0,0.1653820425271988,3.4697229555763427e-15,0.7322728055371411,0.6229267998955167,300,300,300,0.0011601862422399771,0.28589356950664035,0.9999999899999961,5.2894981382120255e-15,leaky_relu
98,98,98_0,COMPLETED,BoTorch,GenerationStep_1,10.039708137512207,1710.254638671875,10.335929870605469,2200.9599609375,1.7080719153086343,1.71512660185496,255.75270080566406,0.48941609263420105,0.1548628807067871,0.49212032556533813,262.761962890625,0.47305798530578613,0.48634108901023865,105656.0,4.006271282831828,1287219.0,0.15739355981349945,2.950343228708771e-16,0.7295029353630849,0.5903199782755468,300,172,172,0.001431910852549828,0.3583633597620383,0.99999999,0.0,leaky_relu
99,99,99_0,COMPLETED,BoTorch,GenerationStep_1,10.286497116088867,1754.7952880859375,10.59249210357666,2255.900146484375,1.8429783225059508,1.8097763617833456,261.6226501464844,0.4977499842643738,0.15772323310375214,0.500544011592865,270.5722351074219,0.48123177886009216,0.49394872784614563,69319.0,3.9796931982040404,849523.0,0.15992110967636108,0.0,0.6970148677848342,0.001600830922249187,299,110,110,0.003746103124298636,0.99999999,0.99999999,0.0,leaky_relu
